1.7548,25.024,5.400000000000091
1.7548,23.193,6.400000000000091
1.5259,20.599,7.099999999999909
0.99182,16.250999999999998,9.299999999999955
0.61035,9.9945,11.200000000000045
0.8392299999999999,8.5449,12.599999999999909
0.99182,6.4087,14.099999999999909
1.3733,9.3079,15.400000000000091
1.8311,13.427999999999999,16.90000000000009
1.6785,15.793,17.5
1.2207,19.379,18.59999999999991
1.3733,19.073,17.299999999999955
1.3733,18.616,16.299999999999955
2.2888,18.234,13.200000000000045
3.5858,17.624000000000002,10.5
4.425,17.395,9.299999999999955
5.4932,16.861,8.200000000000045
4.8828,16.098,9.700000000000045
4.2725,14.42,11.099999999999909
3.2043,13.732999999999999,12.299999999999955
1.8311,12.36,13.400000000000091
1.2207,14.038,13.400000000000091
0.45776000000000006,16.250999999999998,13.099999999999909
0.8392299999999999,19.073,12.900000000000091
1.3733,23.193,12.900000000000091
1.9073,23.27,13.5
2.7466,23.421999999999997,14.0
2.8229,20.447,13.5
2.9755,16.327,13.400000000000091
3.2806,14.800999999999998,12.799999999999955
3.8147,12.283,12.0
4.0436,13.123,12.900000000000091
4.2725,14.114,14.299999999999955
3.6621,14.343,15.799999999999955
2.8229,14.800999999999998,17.5
1.8311,14.190999999999999,15.799999999999955
0.61035,13.427999999999999,14.599999999999909
0.30518,13.885,11.200000000000045
0.076294,14.42,8.200000000000045
0.68665,16.174,6.2000000000000455
1.6022,18.311,4.400000000000091
1.9836,18.539,5.900000000000091
2.4414,18.997,8.0
2.6703,17.548,12.0
2.7466,15.793,15.799999999999955
3.2043,15.411,18.59999999999991
3.9673,14.725,21.0
4.5013,15.488,20.90000000000009
5.4169,16.555999999999997,21.0
5.1117,16.555999999999997,17.5
4.7302,16.555999999999997,14.799999999999955
4.0436,15.488,9.400000000000091
3.2043,13.962,4.400000000000091
2.8229,13.809000000000001,2.2000000000000455
2.2888,13.350999999999999,0.599999999999909
2.1362,14.877,4.2000000000000455
1.8311,17.166,8.0
0.99182,18.463,13.099999999999909
0.15259,20.218,17.700000000000045
-0.45776000000000006,19.836,20.09999999999991
-1.3733,19.455,22.09999999999991
-1.0681,18.692,19.90000000000009
-0.5340600000000001,18.158,18.59999999999991
0.8392299999999999,18.311,15.5
2.594,18.539,12.599999999999909
3.4332,17.852999999999998,10.200000000000045
4.3488,16.861,7.599999999999909
4.425,15.182,6.7000000000000455
4.2725,12.512,5.7999999999999545
4.2725,11.902000000000001,7.7000000000000455
4.425,11.062999999999999,9.400000000000091
4.6539,12.207,12.0
4.9591,14.190999999999999,14.299999999999955
4.3488,16.022000000000002,15.400000000000091
3.6621,18.463,16.59999999999991
2.594,18.692,14.900000000000091
1.2207,19.15,13.099999999999909
0.91553,18.768,10.900000000000091
0.30518,18.234,9.0
1.1444,18.311,10.900000000000091
1.9073,18.234,12.799999999999955
2.0599,17.548,16.40000000000009
2.2125,16.555999999999997,19.59999999999991
1.6785,15.488,19.0
0.76294,13.962,18.59999999999991
0.30518,14.42,14.0
-0.15259,15.335,9.400000000000091
0.45776000000000006,17.014,7.0
0.99182,19.531,4.5
1.6785,20.294,6.400000000000091
2.4414,21.057,8.0
3.2806,19.76,10.0
3.9673,18.158,11.400000000000091
4.3488,17.014,13.099999999999909
4.7302,15.259,14.799999999999955
4.425,15.182,16.59999999999991
4.1199,15.182,18.59999999999991
3.2043,15.03,18.700000000000045
2.0599,15.03,19.200000000000045
1.6785,14.877,15.700000000000045
0.91553,14.725,12.5
0.8392299999999999,15.182,9.299999999999955
0.99182,16.022000000000002,5.7999999999999545
1.3733,16.555999999999997,6.7999999999999545
1.9073,17.624000000000002,7.2999999999999545
2.1362,17.624000000000002,10.200000000000045
2.2888,17.548,13.099999999999909
2.1362,16.632,13.700000000000045
2.2125,15.564,14.900000000000091
2.1362,14.877,14.099999999999909
1.9836,14.190999999999999,13.400000000000091
1.9073,15.106,14.599999999999909
1.8311,16.479,15.700000000000045
2.0599,17.852999999999998,17.299999999999955
2.3651,19.531,18.90000000000009
2.594,19.608,16.40000000000009
2.8229,19.836,14.299999999999955
2.7466,19.15,10.599999999999909
2.4414,18.234,7.099999999999909
2.1362,18.158,7.0
1.6785,18.005,7.099999999999909
0.91553,18.158,10.900000000000091
0.076294,18.234,15.099999999999909
-0.8392299999999999,17.548,19.799999999999955
-1.9073,16.632,24.200000000000045
-2.8992,16.098,27.90000000000009
-3.8147,15.259,31.40000000000009
-4.8065,16.403,33.700000000000045
-5.9509,17.852999999999998,36.0
-7.4005,18.539,37.0
-8.9264,19.989,37.799999999999955
-11.292,18.005,37.200000000000045
-14.038,15.335,36.299999999999955
-17.014,12.589,35.0
-20.523000000000003,8.8501,34.0
-23.193,9.0027,36.40000000000009
-26.398000000000003,9.3079,38.700000000000045
-27.924,11.597000000000001,46.200000000000045
-29.831,14.648,53.40000000000009
-29.068,15.793,60.5
-28.305,17.319000000000003,68.0
-24.261,16.632,70.79999999999995
-19.684,15.717,73.5
-12.894,14.725,75.5
-5.3406,13.199000000000002,77.20000000000005
2.1362,11.673,83.09999999999991
10.757,9.4604,88.90000000000009
18.082,7.9346,94.90000000000009
26.474,5.722,101.0
32.73,6.8665,105.09999999999991
39.902,8.5449,109.09999999999991
42.876999999999995,11.597000000000001,113.5
46.768,16.022000000000002,117.40000000000009
46.158,17.319000000000003,122.20000000000005
45.471000000000004,18.997,127.5
41.733000000000004,17.548,132.4000000000001
37.231,15.793,137.0999999999999
31.128,14.877,144.5999999999999
24.338,13.58,151.29999999999995
17.166,14.800999999999998,164.29999999999995
8.9264,16.403,177.0999999999999
