1.880000	0.000602	-0.047808
1.890000	0.000134	-0.048184
1.900000	0.000350	-0.047545
1.910000	0.000395	-0.047544
1.920000	0.000211	-0.047841
1.930000	0.000412	-0.048066
1.940000	0.000423	-0.048055
1.950000	0.000436	-0.047895
1.960000	0.000282	-0.047529
1.970000	0.000166	-0.047593
1.980000	0.000077	-0.047979
1.990000	0.000213	-0.047665
2.000000	-0.000063	-0.047644
2.010000	-0.000004	-0.047658
2.020000	-0.000097	-0.047817
2.030000	0.000021	-0.048018
2.040000	0.000018	-0.047915
2.050000	-0.000108	-0.047861
2.060000	0.000068	-0.047951
2.070000	-0.000121	-0.047398
2.080000	-0.000179	-0.047722
2.090000	-0.000236	-0.047672
2.100000	-0.000248	-0.047270
2.110000	-0.000154	-0.047683
2.120000	-0.000374	-0.047672
2.130000	-0.000293	-0.047827
2.140000	-0.000408	-0.048016
2.150000	-0.000040	-0.047666
2.160000	-0.000041	-0.047615
2.170000	-0.000155	-0.047834
2.180000	-0.000178	-0.047793
2.190000	-0.000233	-0.048390
2.200000	-0.000178	-0.047772
2.210000	-0.000351	-0.047129
2.220000	-0.000257	-0.048520
2.230000	-0.000501	-0.047696
2.240000	0.000019	-0.047934
2.250000	-0.000040	-0.047644
2.260000	-0.000202	-0.047935
2.270000	-0.000107	-0.048104
2.280000	-0.000478	-0.047725
2.290000	-0.000457	-0.047461
2.300000	-0.000329	-0.047838
2.310000	-0.000478	-0.047696
2.320000	-0.000421	-0.048410
2.330000	-0.000467	-0.047778
2.340000	-0.000318	-0.047797
2.350000	-0.000341	-0.047427
2.360000	-0.000201	-0.048019
2.370000	-0.000283	-0.047310
2.380000	-0.000351	-0.047683
2.390000	-0.000616	-0.047590
2.400000	-0.000513	-0.047495
2.410000	-0.000698	-0.047851
2.420000	-0.000594	-0.047630
2.430000	-0.000489	-0.047421
2.440000	-0.000604	-0.047527
2.450000	-0.000582	-0.047691
2.460000	-0.000687	-0.048189
2.470000	-0.000500	-0.047835
2.480000	-0.000477	-0.047905
2.490000	-0.000456	-0.047724
2.500000	-0.000318	-0.047936
2.510000	-0.000548	-0.047944
2.520000	-0.000538	-0.047977
2.530000	-0.000421	-0.048292
2.540000	-0.000676	-0.047489
2.550000	-0.000539	-0.047373
2.560000	-0.000317	-0.047805
2.570000	-0.000165	-0.048217
2.580000	-0.000435	-0.047248
2.590000	-0.000294	-0.047581
2.600000	-0.000666	-0.047105
2.610000	-0.000469	-0.047064
2.620000	-0.000469	-0.046994
2.630000	-0.000721	-0.046760
2.640000	-0.000689	-0.047115
2.650000	-0.000512	-0.046963
2.660000	-0.000469	-0.046892
2.670000	-0.000469	-0.046892
2.680000	-0.000562	-0.046895
2.690000	-0.000446	-0.046559
2.700000	-0.000836	-0.046704
2.710000	-0.000711	-0.046292
2.720000	-0.000457	-0.046718
2.730000	-0.000640	-0.046313
2.740000	-0.000596	-0.046847
2.750000	-0.000365	-0.046785
2.760000	-0.000330	-0.046947
2.770000	-0.000457	-0.047126
2.780000	-0.000215	-0.046789
2.790000	-0.000192	-0.047126
2.800000	-0.000365	-0.046620
2.810000	-0.000123	-0.046530
2.820000	-0.000216	-0.046441
2.830000	-0.000158	-0.046646
2.840000	-0.000100	-0.046589
2.850000	-0.000098	-0.047232
2.860000	0.000136	-0.047347
2.870000	-0.000123	-0.046744
2.880000	0.000111	-0.047225
2.890000	-0.000053	-0.046607
2.900000	0.000268	-0.046594
2.910000	0.000226	-0.047056
2.920000	-0.000387	-0.046735
2.930000	0.000267	-0.046577
2.940000	0.000383	-0.046805
2.950000	0.000380	-0.046382
2.960000	0.000266	-0.046559
2.970000	-0.000030	-0.046659
2.980000	0.000419	-0.046335
2.990000	0.000289	-0.046027
3.000000	0.000338	-0.046471
3.010000	0.000459	-0.047096
3.020000	0.000678	-0.047056
3.030000	0.000647	-0.046732
3.040000	0.000793	-0.046899
3.050000	0.000693	-0.046869
3.060000	0.000804	-0.046888
3.070000	0.000560	-0.046571
3.080000	0.000967	-0.046281
3.090000	0.000911	-0.046535
3.100000	0.000682	-0.046603
3.110000	0.000760	-0.046291
3.120000	0.000794	-0.046962
3.130000	0.000474	-0.045998
3.140000	0.000742	-0.046453
3.150000	0.001201	-0.046118
3.160000	0.000933	-0.046295
3.170000	0.000842	-0.046173
3.180000	0.000871	-0.046140
3.190000	0.001253	-0.046277
3.200000	0.001047	-0.046379
3.210000	0.000909	-0.046528
3.220000	0.001084	-0.046458
3.230000	0.001148	-0.046173
3.240000	0.001092	-0.046135
3.250000	0.001310	-0.046804
3.260000	0.001571	-0.046907
3.270000	0.001376	-0.046282
3.280000	0.001402	-0.046892
3.290000	0.001590	-0.046446
3.300000	0.001223	-0.046096
3.310000	0.001522	-0.046567
3.320000	0.001476	-0.046614
3.330000	0.001394	-0.046397
3.340000	0.001488	-0.046091
3.350000	0.001392	-0.046116
3.360000	0.001267	-0.046091
3.370000	0.001749	-0.045657
3.380000	0.001299	-0.045071
3.390000	0.001101	-0.045272
3.400000	0.001361	-0.045112
3.410000	0.001268	-0.044993
3.420000	0.001268	-0.044982
3.430000	0.001266	-0.044599
3.440000	0.001296	-0.044709
3.450000	0.001122	-0.044947
3.460000	0.001308	-0.044475
3.470000	0.000887	-0.044575
3.480000	0.001122	-0.044947
3.490000	0.001213	-0.044792
3.500000	0.001193	-0.044740
3.510000	0.001132	-0.044673
3.520000	0.001283	-0.044792
3.530000	0.001316	-0.045297
3.540000	0.001187	-0.044885
3.550000	0.001186	-0.045127
3.560000	0.001019	-0.044603
3.570000	0.001006	-0.044564
3.580000	0.001050	-0.044228
3.590000	0.001205	-0.044104
3.600000	0.001511	-0.044728
3.610000	0.001076	-0.044314
3.620000	0.001015	-0.044208
3.630000	0.001093	-0.044286
3.640000	0.000838	-0.043904
3.650000	0.000984	-0.044553
3.660000	0.001195	-0.043835
3.670000	0.000977	-0.044141
3.680000	0.001094	-0.044028
3.690000	0.001110	-0.044398
3.700000	0.001078	-0.044212
3.710000	0.001322	-0.044013
3.720000	0.001006	-0.044553
3.730000	0.000994	-0.044536
3.740000	0.000890	-0.044387
3.750000	0.000876	-0.044871
3.760000	0.001032	-0.044905
3.770000	0.001203	-0.044968
3.780000	0.000810	-0.045082
3.790000	0.001187	-0.044852
3.800000	0.001033	-0.044873
3.810000	0.001401	-0.045206
3.820000	0.001344	-0.044838
3.830000	0.001012	-0.044103
3.840000	0.001020	-0.044866
3.850000	0.001279	-0.044386
3.860000	0.001114	-0.043674
3.870000	0.001305	-0.044197
3.880000	0.001103	-0.043695
3.890000	0.001210	-0.043920
3.900000	0.001081	-0.043706
3.910000	0.001160	-0.043551
3.920000	0.001229	-0.043770
3.930000	0.001324	-0.043743
3.940000	0.001002	-0.043866
3.950000	0.001095	-0.043769
3.960000	0.001103	-0.043695
3.970000	0.001112	-0.043922
3.980000	0.001129	-0.043790
3.990000	0.000898	-0.043769
4.000000	0.001081	-0.043727
4.010000	0.001102	-0.043444
4.020000	0.000824	-0.043590
4.030000	0.000956	-0.043843
4.040000	0.001070	-0.043616
4.050000	0.001404	-0.044007
4.060000	0.000991	-0.044136
4.070000	0.001140	-0.043790
4.080000	0.001062	-0.044299
4.090000	0.001201	-0.044419
4.100000	0.001345	-0.044034
4.110000	0.001143	-0.044684
4.120000	0.001145	-0.044447
4.130000	0.000958	-0.044543
4.140000	0.001209	-0.044222
4.150000	0.001105	-0.044368
4.160000	0.001111	-0.044765
4.170000	0.001091	-0.044555
4.180000	0.001156	-0.044325
4.190000	0.001108	-0.044700
4.200000	0.001321	-0.044544
4.210000	0.001223	-0.044796
4.220000	0.001207	-0.044690
4.230000	0.000961	-0.044850
4.240000	0.001330	-0.045244
4.250000	0.001109	-0.045205
4.260000	0.001262	-0.045144
4.270000	0.001412	-0.045250
4.280000	0.001161	-0.045030
4.290000	0.001095	-0.045135
4.300000	0.001291	-0.045525
4.310000	0.001399	-0.045262
4.320000	0.001415	-0.046132
4.330000	0.001250	-0.045379
4.340000	0.001199	-0.045693
4.350000	0.001399	-0.045477
4.360000	0.001539	-0.045625
4.370000	0.001415	-0.045875
4.380000	0.001322	-0.045060
4.390000	0.001126	-0.045596
4.400000	0.001169	-0.045802
4.410000	0.001252	-0.045429
4.420000	0.001210	-0.045253
4.430000	0.001210	-0.045253
4.440000	0.001103	-0.045851
4.450000	0.001336	-0.045666
4.460000	0.001149	-0.045465
4.470000	0.001209	-0.045783
4.480000	0.001267	-0.046091
4.490000	0.001033	-0.045725
4.500000	0.001096	-0.045441
4.510000	0.001269	-0.045866
4.520000	0.001485	-0.045778
4.530000	0.001418	-0.046225
4.540000	0.001194	-0.045897
4.550000	0.001371	-0.045956
4.560000	0.001398	-0.046024
4.570000	0.000990	-0.046028
4.580000	0.001558	-0.046330
4.590000	0.001375	-0.046303
4.600000	0.001321	-0.046804
4.610000	0.001192	-0.047168
4.620000	0.001417	-0.046475
4.630000	0.001186	-0.047047
4.640000	0.001297	-0.047329
4.650000	0.001573	-0.046897
4.660000	0.001450	-0.046830
4.670000	0.001107	-0.046774
4.680000	0.001310	-0.046717
4.690000	0.001351	-0.047387
4.700000	0.001046	-0.046656
4.710000	0.001395	-0.046914
4.720000	0.001425	-0.047086
4.730000	0.001506	-0.047320
4.740000	0.001406	-0.046903
4.750000	0.001525	-0.047129
4.760000	0.001439	-0.046871
4.770000	0.001586	-0.047212
4.780000	0.001449	-0.047082
4.790000	0.001712	-0.047307
4.800000	0.001397	-0.047609
4.810000	0.001517	-0.047287
4.820000	0.001528	-0.047298
4.830000	0.001828	-0.046927
4.840000	0.001491	-0.047502
4.850000	0.001183	-0.047519
4.860000	0.001491	-0.047563
4.870000	0.001414	-0.047766
4.880000	0.001513	-0.047524
4.890000	0.001393	-0.047169
4.900000	0.001668	-0.047372
4.910000	0.001660	-0.047262
4.920000	0.001726	-0.047885
4.930000	0.001467	-0.047791
4.940000	0.001426	-0.047147
4.950000	0.001428	-0.047681
4.960000	0.001289	-0.048029
4.970000	0.001433	-0.048321
4.980000	0.001520	-0.048345
4.990000	0.001555	-0.048376
5.000000	0.001679	-0.048691
5.010000	0.001505	-0.048902
5.020000	0.001484	-0.048734
5.030000	0.001778	-0.049320
5.040000	0.001859	-0.049448
5.050000	0.001496	-0.049243
5.060000	0.001755	-0.049331
5.070000	0.001386	-0.048977
5.080000	0.001792	-0.049581
5.090000	0.001746	-0.049141
5.100000	0.001491	-0.049191
5.110000	0.001610	-0.048820
5.120000	0.001337	-0.048935
5.130000	0.001361	-0.049253
5.140000	0.001182	-0.048912
5.150000	0.001507	-0.048597
5.160000	0.001352	-0.048977
5.170000	0.001552	-0.048807
5.180000	0.001405	-0.048439
5.190000	0.001150	-0.048365
5.200000	0.001179	-0.048564
5.210000	0.001433	-0.048607
5.220000	0.001113	-0.048543
5.230000	0.001006	-0.048322
5.240000	0.001250	-0.048659
5.250000	0.001117	-0.048912
5.260000	0.001201	-0.048575
5.270000	0.001297	-0.048691
5.280000	0.001267	-0.048796
5.290000	0.001173	-0.048901
5.300000	0.001237	-0.048901
5.310000	0.001188	-0.048988
5.320000	0.001481	-0.049587
5.330000	0.001369	-0.049133
5.340000	0.001288	-0.049019
5.350000	0.001287	-0.048977
5.360000	0.001298	-0.048988
5.370000	0.001310	-0.049043
5.380000	0.001164	-0.049230
5.390000	0.001350	-0.049650
5.400000	0.001088	-0.049290
5.410000	0.001101	-0.049048
5.420000	0.001240	-0.049218
5.430000	0.001483	-0.049272
5.440000	0.001204	-0.049174
5.450000	0.000934	-0.048731
5.460000	0.001065	-0.049259
5.470000	0.000935	-0.048731
5.480000	0.001112	-0.049059
5.490000	0.001343	-0.049069
5.500000	0.001088	-0.049311
5.510000	0.001244	-0.049610
5.520000	0.001153	-0.049230
5.530000	0.000870	-0.049562
5.540000	0.001227	-0.049931
5.550000	0.001215	-0.049327
5.560000	0.001381	-0.049408
5.570000	0.001375	-0.049262
5.580000	0.001530	-0.049210
5.590000	0.001400	-0.049306
5.600000	0.001388	-0.049306
5.610000	0.001398	-0.049021
5.620000	0.001344	-0.049102
5.630000	0.001529	-0.048957
5.640000	0.001351	-0.048701
5.650000	0.001377	-0.047822
5.660000	0.001624	-0.047999
5.670000	0.001614	-0.048064
5.680000	0.001615	-0.047888
5.690000	0.001770	-0.047811
5.700000	0.001394	-0.047818
5.710000	0.001561	-0.047701
5.720000	0.001572	-0.047679
5.730000	0.001601	-0.047835
5.740000	0.001811	-0.047660
5.750000	0.001793	-0.047467
5.760000	0.001524	-0.047161
5.770000	0.001815	-0.047183
5.780000	0.001679	-0.047665
5.790000	0.001608	-0.047705
5.800000	0.001756	-0.047191
5.810000	0.001734	-0.047801
5.820000	0.001790	-0.047152
5.830000	0.001808	-0.047270
5.840000	0.001903	-0.047017
5.850000	0.001646	-0.047523
5.860000	0.001842	-0.047470
5.870000	0.001645	-0.047213
5.880000	0.001397	-0.047110
5.890000	0.001634	-0.047213
5.900000	0.001534	-0.046563
5.910000	0.001833	-0.046764
5.920000	0.001691	-0.046556
5.930000	0.001688	-0.046506
5.940000	0.001536	-0.046318
5.950000	0.001420	-0.046172
5.960000	0.001226	-0.045955
5.970000	0.001328	-0.046043
5.980000	0.001237	-0.045680
5.990000	0.001342	-0.045827
6.000000	0.001508	-0.046085
6.010000	0.001260	-0.045691
6.020000	0.001327	-0.046043
6.030000	0.001519	-0.046074
6.040000	0.001313	-0.046102
6.050000	0.001166	-0.046353
6.060000	0.001425	-0.046433
6.070000	0.001580	-0.046087
6.080000	0.001263	-0.045812
6.090000	0.001295	-0.046533
6.100000	0.001507	-0.046297
6.110000	0.001518	-0.046286
6.120000	0.001534	-0.046433
6.130000	0.001649	-0.046495
6.140000	0.001636	-0.046721
6.150000	0.001467	-0.046475
6.160000	0.001430	-0.046417
6.170000	0.001615	-0.046743
6.180000	0.001818	-0.046412
6.190000	0.001472	-0.046707
6.200000	0.001599	-0.046372
6.210000	0.001571	-0.046570
6.220000	0.001803	-0.047388
6.230000	0.001908	-0.046824
6.240000	0.001627	-0.046702
6.250000	0.002061	-0.046909
6.260000	0.002131	-0.046842
6.270000	0.002231	-0.046931
6.280000	0.002196	-0.046942
6.290000	0.002279	-0.046939
6.300000	0.001992	-0.047208
6.310000	0.002171	-0.047199
6.320000	0.002085	-0.047439
6.330000	0.001982	-0.047586
6.340000	0.002007	-0.047102
6.350000	0.001782	-0.047192
6.360000	0.001603	-0.047612
6.370000	0.001887	-0.047625
6.380000	0.001737	-0.047852
6.390000	0.001860	-0.047654
6.400000	0.001766	-0.047702
6.410000	0.001914	-0.047973
6.420000	0.001889	-0.048009
6.430000	0.001495	-0.047778
6.440000	0.001765	-0.048166
6.450000	0.001765	-0.048177
6.460000	0.001479	-0.048331
6.470000	0.001706	-0.048236
6.480000	0.001560	-0.048501
6.490000	0.001233	-0.048543
6.500000	0.001448	-0.048428
6.510000	0.001277	-0.047746
6.520000	0.001555	-0.048113
6.530000	0.001550	-0.048596
6.540000	0.001519	-0.048691
6.550000	0.001385	-0.048659
6.560000	0.001384	-0.049199
6.570000	0.001185	-0.049423
6.580000	0.001467	-0.049811
6.590000	0.001404	-0.049659
6.600000	0.001534	-0.049298
6.610000	0.001447	-0.049207
6.620000	0.001040	-0.049421
6.630000	0.001127	-0.049146
6.640000	0.001435	-0.049600
6.650000	0.001042	-0.049487
6.660000	0.001204	-0.049481
6.670000	0.000936	-0.048751
6.680000	0.001066	-0.049028
6.690000	0.001067	-0.049311
6.700000	0.001296	-0.049017
6.710000	0.001140	-0.049188
6.720000	0.000708	-0.049412
6.730000	0.001038	-0.049081
6.740000	0.000922	-0.049219
6.750000	0.001038	-0.049114
6.760000	0.001023	-0.049325
6.770000	0.001026	-0.049092
6.780000	0.001087	-0.049199
6.790000	0.001036	-0.049072
6.800000	0.001105	-0.049094
6.810000	0.001239	-0.048932
6.820000	0.001063	-0.048913
6.830000	0.000984	-0.048540
6.840000	0.000871	-0.049040
6.850000	0.001024	-0.048500
6.860000	0.001136	-0.048521
6.870000	0.000945	-0.048392
6.880000	0.000990	-0.048721
6.890000	0.001285	-0.048106
6.900000	0.001345	-0.047903
6.910000	0.000703	-0.047648
6.920000	0.001053	-0.048115
6.930000	0.000934	-0.047882
6.940000	0.000637	-0.047593
6.950000	0.000752	-0.047709
6.960000	0.000921	-0.047862
6.970000	0.000923	-0.047915
6.980000	0.000649	-0.047656
6.990000	0.000673	-0.047697
7.000000	0.000841	-0.047239
7.010000	0.000751	-0.046952
7.020000	0.001149	-0.047294
7.030000	0.000624	-0.047039
7.040000	0.001046	-0.047430
7.050000	0.001010	-0.047357
7.060000	0.000788	-0.047285
7.070000	0.001316	-0.047766
7.080000	0.001282	-0.047766
7.090000	0.001175	-0.047820
7.100000	0.000685	-0.047653
7.110000	0.000816	-0.047980
7.120000	0.001154	-0.047629
7.130000	0.001027	-0.048054
7.140000	0.001012	-0.047961
7.150000	0.000896	-0.047791
7.160000	0.001130	-0.047907
7.170000	0.001068	-0.048016
7.180000	0.001002	-0.047748
7.190000	0.001152	-0.047621
7.200000	0.001154	-0.047640
7.210000	0.001132	-0.047949
7.220000	0.000894	-0.047751
7.230000	0.001141	-0.047589
7.240000	0.001207	-0.047920
7.250000	0.000762	-0.047501
7.260000	0.000993	-0.047746
7.270000	0.000998	-0.047591
7.280000	0.001091	-0.047729
7.290000	0.001198	-0.047558
7.300000	0.001178	-0.047352
7.310000	0.001483	-0.046798
7.320000	0.001064	-0.047242
7.330000	0.001115	-0.047643
7.340000	0.000777	-0.047209
7.350000	0.000896	-0.046619
7.360000	0.001125	-0.046890
7.370000	0.000947	-0.047105
7.380000	0.001172	-0.046710
7.390000	0.001266	-0.046284
7.400000	0.001143	-0.046534
7.410000	0.001009	-0.046236
7.420000	0.001114	-0.046118
7.430000	0.001121	-0.045765
7.440000	0.000947	-0.045814
7.450000	0.001051	-0.045696
7.460000	0.000816	-0.045570
7.470000	0.001043	-0.045261
7.480000	0.001214	-0.045098
7.490000	0.000967	-0.044972
7.500000	0.001085	-0.044903
7.510000	0.000982	-0.044835
7.520000	0.001084	-0.044903
7.530000	0.001070	-0.044286
7.540000	0.001042	-0.044570
7.550000	0.001100	-0.044464
7.560000	0.001060	-0.044731
7.570000	0.001043	-0.044631
7.580000	0.000957	-0.044374
7.590000	0.001043	-0.044641
7.600000	0.001017	-0.044555
7.610000	0.001409	-0.044646
7.620000	0.000955	-0.044358
7.630000	0.000784	-0.044263
7.640000	0.001179	-0.044168
7.650000	0.000990	-0.043931
7.660000	0.001162	-0.043758
7.670000	0.001112	-0.043911
7.680000	0.001023	-0.043866
7.690000	0.001126	-0.044223
7.700000	0.000941	-0.044083
7.710000	0.000786	-0.044267
7.720000	0.001093	-0.043753
7.730000	0.000967	-0.043882
7.740000	0.001091	-0.043706
7.750000	0.001138	-0.043040
7.760000	0.000926	-0.043146
7.770000	0.000633	-0.043192
7.780000	0.000515	-0.042980
7.790000	0.000537	-0.042990
7.800000	0.000721	-0.042953
7.810000	0.000677	-0.042394
7.820000	0.000470	-0.042440
7.830000	0.000431	-0.042558
7.840000	0.000391	-0.042698
7.850000	0.000719	-0.042948
7.860000	0.000523	-0.042743
7.870000	0.000160	-0.042733
7.880000	0.000347	-0.042744
7.890000	0.000563	-0.042581
7.900000	0.000290	-0.042952
7.910000	0.000475	-0.043178
7.920000	0.000434	-0.042892
7.930000	0.000517	-0.043058
7.940000	0.000594	-0.043349
7.950000	0.000453	-0.043681
7.960000	0.000926	-0.043910
7.970000	0.000537	-0.043533
7.980000	0.000897	-0.043731
7.990000	0.001019	-0.044018
8.000000	0.000873	-0.043979
8.010000	0.000849	-0.043904
8.020000	0.000542	-0.044160
8.030000	0.000978	-0.043861
8.040000	0.001011	-0.043816
8.050000	0.000967	-0.043799
8.060000	0.000706	-0.043342
8.070000	0.001136	-0.043660
8.080000	0.001029	-0.043733
8.090000	0.000938	-0.043375
8.100000	0.001290	-0.043616
8.110000	0.001100	-0.042827
8.120000	0.001276	-0.043336
8.130000	0.001231	-0.042526
8.140000	0.001063	-0.042955
8.150000	0.001361	-0.043288
8.160000	0.001374	-0.043314
8.170000	0.001138	-0.043458
8.180000	0.000977	-0.043893
8.190000	0.001337	-0.043504
8.200000	0.001156	-0.044137
8.210000	0.001334	-0.044001
8.220000	0.001233	-0.044478
8.230000	0.001369	-0.044510
8.240000	0.001249	-0.044256
8.250000	0.001448	-0.044372
8.260000	0.001326	-0.044871
8.270000	0.001237	-0.045064
8.280000	0.001439	-0.045203
8.290000	0.001156	-0.045328
8.300000	0.001464	-0.045241
8.310000	0.001532	-0.045982
8.320000	0.001542	-0.045950
8.330000	0.001850	-0.045772
8.340000	0.001652	-0.046171
8.350000	0.001942	-0.045890
8.360000	0.001860	-0.046526
8.370000	0.002076	-0.046688
8.380000	0.002113	-0.046646
8.390000	0.002119	-0.046705
8.400000	0.002320	-0.047149
8.410000	0.002229	-0.047296
8.420000	0.002308	-0.046679
8.430000	0.002413	-0.047277
8.440000	0.002211	-0.046735
8.450000	0.002334	-0.046993
8.460000	0.002558	-0.047176
8.470000	0.002368	-0.047258
8.480000	0.002445	-0.047333
8.490000	0.002605	-0.047328
8.500000	0.002281	-0.047630
8.510000	0.002471	-0.047626
8.520000	0.002661	-0.047829
8.530000	0.002216	-0.047563
8.540000	0.002785	-0.047640
8.550000	0.002397	-0.047835
8.560000	0.002312	-0.048119
8.570000	0.002698	-0.047882
8.580000	0.002319	-0.047926
8.590000	0.002583	-0.047797
8.600000	0.002215	-0.047830
8.610000	0.002429	-0.047882
8.620000	0.002546	-0.047345
8.630000	0.002169	-0.047379
8.640000	0.002435	-0.047288
8.650000	0.002375	-0.046932
8.660000	0.002333	-0.046995
8.670000	0.002356	-0.046972
8.680000	0.002116	-0.046293
8.690000	0.002108	-0.046332
8.700000	0.002229	-0.045854
8.710000	0.002289	-0.046346
8.720000	0.002515	-0.045897
8.730000	0.002500	-0.045571
8.740000	0.002293	-0.045324
8.750000	0.002245	-0.045099
8.760000	0.002361	-0.045277
8.770000	0.002259	-0.045159
8.780000	0.002322	-0.045413
8.790000	0.002485	-0.045122
8.800000	0.002394	-0.045277
8.810000	0.002470	-0.045520
8.820000	0.002482	-0.045346
8.830000	0.002559	-0.045864
8.840000	0.002038	-0.045656
8.850000	0.002223	-0.046139
8.860000	0.002317	-0.046415
8.870000	0.002582	-0.046545
8.880000	0.002530	-0.046498
8.890000	0.002261	-0.046540
8.900000	0.002469	-0.046610
8.910000	0.002250	-0.046661
8.920000	0.002647	-0.046359
8.930000	0.002322	-0.046456
8.940000	0.002765	-0.046219
8.950000	0.002632	-0.046308
8.960000	0.002615	-0.046515
8.970000	0.002447	-0.045821
8.980000	0.002717	-0.045912
8.990000	0.003071	-0.045587
9.000000	0.002980	-0.045459
9.010000	0.002829	-0.045334
9.020000	0.002484	-0.044882
9.030000	0.002533	-0.044526
9.040000	0.002761	-0.044558
9.050000	0.002937	-0.044328
9.060000	0.003008	-0.044283
9.070000	0.003030	-0.044029
9.080000	0.002675	-0.043957
9.090000	0.003022	-0.043534
9.100000	0.002946	-0.043484
9.110000	0.002704	-0.043488
9.120000	0.003022	-0.043512
9.130000	0.002930	-0.043382
9.140000	0.002660	-0.043214
9.150000	0.002535	-0.043413
9.160000	0.002832	-0.042951
9.170000	0.002605	-0.043137
9.180000	0.002617	-0.043137
9.190000	0.002734	-0.043304
9.200000	0.002859	-0.043279
9.210000	0.003039	-0.042700
9.220000	0.002859	-0.043246
9.230000	0.002737	-0.043032
9.240000	0.002847	-0.042830
9.250000	0.002949	-0.042949
9.260000	0.002929	-0.042299
9.270000	0.003201	-0.042666
9.280000	0.003065	-0.042282
9.290000	0.002884	-0.042204
9.300000	0.002925	-0.042274
9.310000	0.002845	-0.042261
9.320000	0.002857	-0.042250
9.330000	0.002932	-0.042060
9.340000	0.002917	-0.042253
9.350000	0.002795	-0.042317
9.360000	0.002725	-0.042482
9.370000	0.002581	-0.042397
